38672.59259,-4785
39168.39505,-4783.270996
39664.19752,-4782.772461
40159.99999,-4784.393066
40655.80246,-4785.644531
41151.60493,-4787
41647.4074,-4785.578125
42143.20987,-4784.249512
42639.01234,-4786.11084
43134.81481,-4785.280273
43630.61728,-4785.223633
44126.41975,-4784
44622.22221,-4787.534668
45118.02468,-4786.270996
45613.82715,-4786.375488
46109.62962,-4788.419922
46605.43209,-4790.536133
47101.23456,-4789.293457
47597.03703,-4791.794434
48092.8395,-4791.924316
48588.64197,-4792.437988
49084.44444,-4794.673828
49580.2469,-4796
50076.04937,-4796.022461
50571.85184,-4797.04248
51067.65431,-4799.75
51563.45678,-4802
52059.25925,-4802
52555.06172,-4802.802246
53050.86419,-4803.067383
53546.66666,-4803.063965
54042.46913,-4805.264648
54538.2716,-4808.766602
55034.07406,-4812.206055
55529.87653,-4814.186523
56025.679,-4814.685547
56521.48147,-4815.350586
57017.28394,-4815.97168
57513.08641,-4816.392578
58008.88888,-4817.802734
58504.69135,-4818.645996
59000.49382,-4820.572754
59496.29629,-4821.63916
59992.09875,-4824.630859
60487.90122,-4827.436523
60983.70369,-4828.550781
61479.50616,-4833.658203
61975.30863,-4838.33252
62471.1111,-4841.962402
62966.91357,-4839.742676
63462.71604,-4841.270508
63958.51851,-4845.044434
64454.32098,-4850.235352
64950.12345,-4851.916016
65445.92591,-4853.633301
65941.72838,-4855.079102
66437.53085,-4859.122559
66933.33332,-4863.944824
67429.13579,-4869.507324
67924.93826,-4869.52832
68420.74073,-4874.052734
68916.5432,-4881.286133
69412.34567,-4884.938477
69908.14814,-4889.680176
70403.9506,-4894.43457
70899.75307,-4901.251465
71395.55554,-4904.959473
71891.35801,-4910.791992
72387.16048,-4919.56543
72882.96295,-4928.892578
73378.76542,-4933.573242
73874.56789,-4939.902344
74370.37036,-4953.075684
74866.17283,-4961.385254
75361.9753,-4962.396484
75857.77776,-4965.286621
76353.58023,-4968.26709
76849.3827,-4973.383301
77345.18517,-4979.933594
77840.98764,-4983.47998
78336.79011,-4985.54248
78832.59258,-4987.554199
79328.39505,-4994.512207
79824.19752,-4997.603027
80319.99999,-5001.335938
80815.80245,-5007.812012
81311.60492,-5014.685547
81807.40739,-5020.283691
82303.20986,-5026.043945
82799.01233,-5032.273438
83294.8148,-5037.856934
83790.61727,-5043.363281
84286.41974,-5050.969727
84782.22221,-5059.758301
85278.02468,-5066.231934
85773.82715,-5073.206055
86269.62961,-5081.218262
86765.43208,-5087.455078
87261.23455,-5092.915527
87757.03702,-5100.755371
88252.83949,-5115.437012
88748.64196,-5125.006836
89244.44443,-5129.037109
89740.2469,-5132.293945
90236.04937,-5138.834961
90731.85184,-5143.624512
91227.6543,-5149.284668
91723.45677,-5154.987305
92219.25924,-5155.937012
92715.06171,-5154.091797
93210.86418,-5155.925293
93706.66665,-5157.806152
94202.46912,-5166.029785
94698.27159,-5184.84668
95194.07406,-5193.453125
95689.87653,-5202.782715
96185.679,-5208.336914
96681.48146,-5203.833496
97177.28393,-5204.777344
97673.0864,-5218.192871
98168.88887,-5226.324219
98664.69134,-5223.438477
99160.49381,-5226.138672
99656.29628,-5242.765137
100152.0987,-5244.574707
100647.9012,-5263.856934
101143.7037,-5272.252441
101639.5062,-5280.850586
102135.3086,-5288.050293
102631.1111,-5296.749023
103126.9136,-5304.447754
103622.716,-5311.609375
104118.5185,-5314.650879
104614.321,-5320.022461
105110.1234,-5327.010254
105605.9259,-5337.166992
106101.7284,-5347.927734
106597.5308,-5350.342773
107093.3333,-5346.558594
107589.1358,-5355.808594
108084.9383,-5368.01123
108580.7407,-5378.142578
109076.5432,-5390.926758
109572.3457,-5404.827637
110068.1481,-5416.584473
110563.9506,-5428.229492
111059.7531,-5426.136719
111555.5555,-5432.642578
112051.358,-5451.141113
112547.1605,-5467.016113
113042.9629,-5479.5
113538.7654,-5519.594238
114034.5679,-5541.962891
114530.3703,-5530.662598
115026.1728,-5528.767578
115521.9753,-5540.89502
116017.7778,-5554.418945
116513.5802,-5574.541992
117009.3827,-5653.794922
117505.1852,-5694.867188
118000.9876,-5708.083008
118496.7901,-5715.472656
118992.5926,-5718.09668
119488.395,-5712.414063
119984.1975,-5706.881348
120480,-5714.152832
120975.8024,-5725.455566
121471.6049,-5728.068359
121967.4074,-5738.658203
122463.2099,-5727.730957
122959.0123,-5732.094238
123454.8148,-5744.466797
123950.6173,-5771.604004
124446.4197,-5816.653809
124942.2222,-5848.935059
125438.0247,-5861.821289
125933.8271,-5865.279297
126429.6296,-5875.105957
126925.4321,-5901.14502
127421.2345,-5931.324219
127917.037,-5957.086914
128412.8395,-5919.939941
128908.642,-5930.476074
129404.4444,-5953.874023
129900.2469,-5973.516113
130396.0494,-5994.477051
130891.8518,-6025.071777
131387.6543,-6065.852539
131883.4568,-6104.862793
132379.2592,-6134.319824
132875.0617,-6161.674805
133370.8642,-6190.200684
133866.6666,-6227.210938
134362.4691,-6290.710449
134858.2716,-6343.523438
135354.074,-6356.035156
135849.8765,-6355.599609
136345.679,-6387.179688
136841.4815,-6444.037598
137337.2839,-6475.613281
137833.0864,-6429.318359
138328.8889,-6383.77002
138824.6913,-6390.670898
139320.4938,-6417.681152
139816.2963,-6454.927734
140312.0987,-6488.342773
140807.9012,-6505.927246
141303.7037,-6510.408203
141799.5061,-6526.218262
142295.3086,-6511.101074
142791.1111,-6501.261719
143286.9136,-6533.746094
143782.716,-6570.169922
144278.5185,-6609.453125
144774.321,-6644.290039
145270.1234,-6671.212891
145765.9259,-6696.507324
146261.7284,-6768.896484
146757.5308,-6813.469727
147253.3333,-6819.652832
147749.1358,-6828.313477
148244.9382,-6855.580078
148740.7407,-6838.146973
149236.5432,-6854.193848
149732.3457,-6894.294922
150228.1481,-6935.678223
150723.9506,-6978.11084
151219.7531,-7022.008301
151715.5555,-7084.522461
152211.358,-7204.810059
152707.1605,-7271.645508
153202.9629,-7301.419922
153698.7654,-7276.773438
154194.5679,-7248.775879
154690.3703,-7271.809082
155186.1728,-7339.887207
155681.9753,-7466.700195
156177.7777,-7485.592773
156673.5802,-7500.222656
157169.3827,-7542.750977
157665.1852,-7549.237305
158160.9876,-7526.513672
158656.7901,-7622.229492
159152.5926,-7761.975586
159648.395,-7769.460449
160144.1975,-7771.938477
160640,-7791.818359
161135.8024,-7830.837891
161631.6049,-7898.61377
162127.4074,-7954.772461
162623.2098,-7973.164551
163119.0123,-8006.188965
163614.8148,-8084.564941
164110.6173,-8121.821777
164606.4197,-8137.878906
165102.2222,-8205.112305
165598.0247,-8213.845703
166093.8271,-8165.790527
166589.6296,-8156.604492
167085.4321,-8168.190918
167581.2345,-8168.387207
168077.037,-8226.43457
168572.8395,-8330.53418
169068.6419,-8461.711914
169564.4444,-8547.450195
170060.2469,-8526.274414
170556.0494,-8565.25293
171051.8518,-8704.381836
171547.6543,-8735.621094
172043.4568,-8876.045898
172539.2592,-8979.004883
173035.0617,-9010.588867
173530.8642,-9036.855469
174026.6666,-9080.297852
174522.4691,-9092.871094
175018.2716,-9185.744141
175514.074,-9211.585938
176009.8765,-9294.085938
176505.679,-9358.442383
177001.4814,-9403.838867
177497.2839,-9336.057617
177993.0864,-9270.285156
178488.8889,-9320.641602
178984.6913,-9406.864258
179480.4938,-9508.321289
179976.2963,-9590.838867
180472.0987,-9606.138672
180967.9012,-9552.209961
181463.7037,-9638.966797
181959.5061,-9784.578125
182455.3086,-9897.920898
182951.1111,-10007.77539
183446.9135,-10115.6416
183942.716,-10199.15918
184438.5185,-10331.52637
184934.321,-10513.54297
185430.1234,-10694.0127
185925.9259,-10813.35352
186421.7284,-10656.95117
186917.5308,-10495.76953
187413.3333,-10506.11133
187909.1358,-10511.59082
188404.9382,-10471.98145
188900.7407,-10345.7666
189396.5432,-10166.9082
189892.3456,-10054.02051
190388.1481,-9994.477539
190883.9506,-9959.606445
191379.7531,-9933.829102
191875.5555,-10107.04883
192371.358,-10089.82715
192867.1605,-9952.874023
193362.9629,-9825.775391
193858.7654,-9710.852539
194354.5679,-9625.935547
194850.3703,-9571.408203
195346.1728,-9508.477539
195841.9753,-9426.025391
196337.7777,-9349.560547
196833.5802,-9267.09375
197329.3827,-9172.457031
197825.1851,-9083.393555
198320.9876,-8996.62793
198816.7901,-8934.21582
199312.5926,-8873.972656
199808.395,-8806.551758
200304.1975,-8720.185547
200800,-8657.729492
201295.8024,-8620.211914
201791.6049,-8577.431641
202287.4074,-8522.219727
202783.2098,-8496.850586
203279.0123,-8481.71875
203774.8148,-8459.544922
204270.6172,-8439.066406
204766.4197,-8417.766602
205262.2222,-8420.227539
205758.0247,-8407.782227
206253.8271,-8378.921875
206749.6296,-8420.382813
207245.4321,-8503.295898
207741.2345,-8511.1875
208237.037,-8484.701172
208732.8395,-8417.842773
209228.6419,-8298.314453
209724.4444,-8176.066406
210220.2469,-8040.156738
210716.0493,-7942.948242
211211.8518,-7890.296875
211707.6543,-7825.736328
212203.4568,-7724.710938
212699.2592,-7640.166016
213195.0617,-7628.478516
213690.8642,-7612.805176
214186.6666,-7542.195313
214682.4691,-7461.262207
215178.2716,-7375.772949
215674.074,-7291.414063
216169.8765,-7204.272949
216665.679,-7108.854492
217161.4814,-6994.099609
217657.2839,-6882.104004
218153.0864,-6795.274414
218648.8888,-6684.51416
219144.6913,-6581.998535
219640.4938,-6484.867188
220136.2963,-6384.707031
220632.0987,-6300.516602
221127.9012,-6219.90625
221623.7037,-6157.317383
222119.5061,-6126.22168
222615.3086,-6078.07959
223111.1111,-6036.694336
223606.9135,-5991.783203
224102.716,-5968.00293
224598.5185,-5919.25293
225094.3209,-5863.54541
225590.1234,-5843.193848
226085.9259,-5821.11084
226581.7284,-5754.868652
227077.5308,-5678.724121
227573.3333,-5604.324219
228069.1358,-5520.788086
228564.9382,-5446.753906
229060.7407,-5385.329102
229556.5432,-5345.299805
230052.3456,-5328.446289
230548.1481,-5300.719727
231043.9506,-5257.634766
231539.753,-5182.025879
232035.5555,-5106.946289
232531.358,-5005.079102
233027.1605,-4874.139648
233522.9629,-4727.963867
234018.7654,-4587.205078
234514.5679,-4526.397949
235010.3703,-4463.187988
235506.1728,-4342.898926
236001.9753,-4183.288086
236497.7777,-4040.721436
236993.5802,-3957.449463
237489.3827,-3846.446533
237985.1851,-3735.738281
238480.9876,-3640.224609
238976.7901,-3557.693848
239472.5925,-3517.486816
239968.395,-3501.399414
240464.1975,-3454.245361
240960,-3366.552246
241455.8024,-3316.524902
241951.6049,-3280.893799
242447.4074,-3290.063721
242943.2098,-3316.458252
243439.0123,-3263.279785
243934.8148,-3174.966064
244430.6172,-3105.55542
244926.4197,-3060.386719
245422.2222,-3000.230469
245918.0246,-2899.306641
246413.8271,-2829.215088
246909.6296,-2797.323975
247405.4321,-2766.222412
247901.2345,-2709.813721
248397.037,-2672.145508
248892.8395,-2638.473633
249388.6419,-2573.621094
249884.4444,-2518.190186
250380.2469,-2469.47998
250876.0493,-2370.842529
251371.8518,-2323.221191
251867.6543,-2362.544189
252363.4567,-2460.655029
252859.2592,-2486.410645
253355.0617,-2480.789063
